"","Date","ActiveCameras","Site","Status","MonthDay","Year","Active"
"438",2020-04-15,1,"MS023","Inactive","04-15","2020","0"
"439",2020-04-15,1,"MS024","Inactive","04-15","2020","0"
"440",2020-04-15,1,"MS026","Inactive","04-15","2020","0"
"441",2020-04-16,1,"MS001","Inactive","04-16","2020","0"
"442",2020-04-16,1,"MS002","Inactive","04-16","2020","0"
"443",2020-04-16,1,"MS004","Active","04-16","2020","1"
"444",2020-04-16,1,"MS007","Inactive","04-16","2020","0"
"445",2020-04-16,1,"MS016","Inactive","04-16","2020","0"
"446",2020-04-16,1,"MS017","Inactive","04-16","2020","0"
"447",2020-04-16,1,"MS021","Inactive","04-16","2020","0"
"448",2020-04-16,1,"MS023","Inactive","04-16","2020","0"
"449",2020-04-16,1,"MS024","Inactive","04-16","2020","0"
"450",2020-04-16,1,"MS026","Inactive","04-16","2020","0"
"451",2020-04-17,2,"MS001","Active","04-17","2020","1"
"452",2020-04-17,2,"MS002","Inactive","04-17","2020","0"
"453",2020-04-17,2,"MS004","Active","04-17","2020","1"
"454",2020-04-17,2,"MS007","Inactive","04-17","2020","0"
"455",2020-04-17,2,"MS016","Inactive","04-17","2020","0"
"456",2020-04-17,2,"MS017","Inactive","04-17","2020","0"
"457",2020-04-17,2,"MS021","Inactive","04-17","2020","0"
"458",2020-04-17,2,"MS023","Inactive","04-17","2020","0"
"459",2020-04-17,2,"MS024","Inactive","04-17","2020","0"
"460",2020-04-17,2,"MS026","Inactive","04-17","2020","0"
"461",2020-04-18,2,"MS001","Active","04-18","2020","1"
"462",2020-04-18,2,"MS002","Inactive","04-18","2020","0"
"463",2020-04-18,2,"MS004","Active","04-18","2020","1"
"464",2020-04-18,2,"MS007","Inactive","04-18","2020","0"
"465",2020-04-18,2,"MS016","Inactive","04-18","2020","0"
"466",2020-04-18,2,"MS017","Inactive","04-18","2020","0"
"467",2020-04-18,2,"MS021","Inactive","04-18","2020","0"
"468",2020-04-18,2,"MS023","Inactive","04-18","2020","0"
"469",2020-04-18,2,"MS024","Inactive","04-18","2020","0"
"470",2020-04-18,2,"MS026","Inactive","04-18","2020","0"
"471",2020-04-19,2,"MS001","Active","04-19","2020","1"
"472",2020-04-19,2,"MS002","Inactive","04-19","2020","0"
"473",2020-04-19,2,"MS004","Active","04-19","2020","1"
"474",2020-04-19,2,"MS007","Inactive","04-19","2020","0"
"475",2020-04-19,2,"MS016","Inactive","04-19","2020","0"
"476",2020-04-19,2,"MS017","Inactive","04-19","2020","0"
"477",2020-04-19,2,"MS021","Inactive","04-19","2020","0"
"478",2020-04-19,2,"MS023","Inactive","04-19","2020","0"
"479",2020-04-19,2,"MS024","Inactive","04-19","2020","0"
"480",2020-04-19,2,"MS026","Inactive","04-19","2020","0"
"481",2020-04-20,2,"MS001","Active","04-20","2020","1"
"482",2020-04-20,2,"MS002","Inactive","04-20","2020","0"
"483",2020-04-20,2,"MS004","Active","04-20","2020","1"
"484",2020-04-20,2,"MS007","Inactive","04-20","2020","0"
"485",2020-04-20,2,"MS016","Inactive","04-20","2020","0"
"486",2020-04-20,2,"MS017","Inactive","04-20","2020","0"
"487",2020-04-20,2,"MS021","Inactive","04-20","2020","0"
"488",2020-04-20,2,"MS023","Inactive","04-20","2020","0"
"489",2020-04-20,2,"MS024","Inactive","04-20","2020","0"
"490",2020-04-20,2,"MS026","Inactive","04-20","2020","0"
"491",2020-04-21,2,"MS001","Active","04-21","2020","1"
"492",2020-04-21,2,"MS002","Inactive","04-21","2020","0"
"493",2020-04-21,2,"MS004","Active","04-21","2020","1"
"494",2020-04-21,2,"MS007","Inactive","04-21","2020","0"
"495",2020-04-21,2,"MS016","Inactive","04-21","2020","0"
"496",2020-04-21,2,"MS017","Inactive","04-21","2020","0"
"497",2020-04-21,2,"MS021","Inactive","04-21","2020","0"
"498",2020-04-21,2,"MS023","Inactive","04-21","2020","0"
"499",2020-04-21,2,"MS024","Inactive","04-21","2020","0"
"500",2020-04-21,2,"MS026","Inactive","04-21","2020","0"
"501",2020-04-22,2,"MS001","Active","04-22","2020","1"
"502",2020-04-22,2,"MS002","Inactive","04-22","2020","0"
"503",2020-04-22,2,"MS004","Active","04-22","2020","1"
"504",2020-04-22,2,"MS007","Inactive","04-22","2020","0"
"505",2020-04-22,2,"MS016","Inactive","04-22","2020","0"
"506",2020-04-22,2,"MS017","Inactive","04-22","2020","0"
"507",2020-04-22,2,"MS021","Inactive","04-22","2020","0"
"508",2020-04-22,2,"MS023","Inactive","04-22","2020","0"
"509",2020-04-22,2,"MS024","Inactive","04-22","2020","0"
"510",2020-04-22,2,"MS026","Inactive","04-22","2020","0"
"511",2020-04-23,2,"MS001","Active","04-23","2020","1"
"512",2020-04-23,2,"MS002","Inactive","04-23","2020","0"
"513",2020-04-23,2,"MS004","Active","04-23","2020","1"
"514",2020-04-23,2,"MS007","Inactive","04-23","2020","0"
"515",2020-04-23,2,"MS016","Inactive","04-23","2020","0"
"516",2020-04-23,2,"MS017","Inactive","04-23","2020","0"
"517",2020-04-23,2,"MS021","Inactive","04-23","2020","0"
"518",2020-04-23,2,"MS023","Inactive","04-23","2020","0"
"519",2020-04-23,2,"MS024","Inactive","04-23","2020","0"
"520",2020-04-23,2,"MS026","Inactive","04-23","2020","0"
"521",2020-04-24,2,"MS001","Active","04-24","2020","1"
"522",2020-04-24,2,"MS002","Inactive","04-24","2020","0"
"523",2020-04-24,2,"MS004","Active","04-24","2020","1"
"524",2020-04-24,2,"MS007","Inactive","04-24","2020","0"
"525",2020-04-24,2,"MS016","Inactive","04-24","2020","0"
"526",2020-04-24,2,"MS017","Inactive","04-24","2020","0"
"527",2020-04-24,2,"MS021","Inactive","04-24","2020","0"
"528",2020-04-24,2,"MS023","Inactive","04-24","2020","0"
"529",2020-04-24,2,"MS024","Inactive","04-24","2020","0"
"530",2020-04-24,2,"MS026","Inactive","04-24","2020","0"
"531",2020-04-25,2,"MS001","Active","04-25","2020","1"
"532",2020-04-25,2,"MS002","Inactive","04-25","2020","0"
"533",2020-04-25,2,"MS004","Active","04-25","2020","1"
"534",2020-04-25,2,"MS007","Inactive","04-25","2020","0"
"535",2020-04-25,2,"MS016","Inactive","04-25","2020","0"
"536",2020-04-25,2,"MS017","Inactive","04-25","2020","0"
"537",2020-04-25,2,"MS021","Inactive","04-25","2020","0"
"538",2020-04-25,2,"MS023","Inactive","04-25","2020","0"
"539",2020-04-25,2,"MS024","Inactive","04-25","2020","0"
"540",2020-04-25,2,"MS026","Inactive","04-25","2020","0"
"541",2020-04-26,2,"MS001","Active","04-26","2020","1"
"542",2020-04-26,2,"MS002","Inactive","04-26","2020","0"
"543",2020-04-26,2,"MS004","Active","04-26","2020","1"
"544",2020-04-26,2,"MS007","Inactive","04-26","2020","0"
"545",2020-04-26,2,"MS016","Inactive","04-26","2020","0"
"546",2020-04-26,2,"MS017","Inactive","04-26","2020","0"
"547",2020-04-26,2,"MS021","Inactive","04-26","2020","0"
"548",2020-04-26,2,"MS023","Inactive","04-26","2020","0"
"549",2020-04-26,2,"MS024","Inactive","04-26","2020","0"
"550",2020-04-26,2,"MS026","Inactive","04-26","2020","0"
"551",2020-04-27,2,"MS001","Active","04-27","2020","1"
"552",2020-04-27,2,"MS002","Inactive","04-27","2020","0"
"553",2020-04-27,2,"MS004","Active","04-27","2020","1"
"554",2020-04-27,2,"MS007","Inactive","04-27","2020","0"
"555",2020-04-27,2,"MS016","Inactive","04-27","2020","0"
"556",2020-04-27,2,"MS017","Inactive","04-27","2020","0"
"557",2020-04-27,2,"MS021","Inactive","04-27","2020","0"
"558",2020-04-27,2,"MS023","Inactive","04-27","2020","0"
"559",2020-04-27,2,"MS024","Inactive","04-27","2020","0"
"560",2020-04-27,2,"MS026","Inactive","04-27","2020","0"
"561",2020-04-28,2,"MS001","Active","04-28","2020","1"
"562",2020-04-28,2,"MS002","Inactive","04-28","2020","0"
"563",2020-04-28,2,"MS004","Active","04-28","2020","1"
"564",2020-04-28,2,"MS007","Inactive","04-28","2020","0"
"565",2020-04-28,2,"MS016","Inactive","04-28","2020","0"
"566",2020-04-28,2,"MS017","Inactive","04-28","2020","0"
"567",2020-04-28,2,"MS021","Inactive","04-28","2020","0"
"568",2020-04-28,2,"MS023","Inactive","04-28","2020","0"
"569",2020-04-28,2,"MS024","Inactive","04-28","2020","0"
"570",2020-04-28,2,"MS026","Inactive","04-28","2020","0"
"571",2020-04-29,2,"MS001","Active","04-29","2020","1"
"572",2020-04-29,2,"MS002","Inactive","04-29","2020","0"
"573",2020-04-29,2,"MS004","Active","04-29","2020","1"
"574",2020-04-29,2,"MS007","Inactive","04-29","2020","0"
"575",2020-04-29,2,"MS016","Inactive","04-29","2020","0"
"576",2020-04-29,2,"MS017","Inactive","04-29","2020","0"
"577",2020-04-29,2,"MS021","Inactive","04-29","2020","0"
"578",2020-04-29,2,"MS023","Inactive","04-29","2020","0"
"579",2020-04-29,2,"MS024","Inactive","04-29","2020","0"
"580",2020-04-29,2,"MS026","Inactive","04-29","2020","0"
"581",2020-04-30,2,"MS001","Active","04-30","2020","1"
"582",2020-04-30,2,"MS002","Inactive","04-30","2020","0"
"583",2020-04-30,2,"MS004","Active","04-30","2020","1"
"584",2020-04-30,2,"MS007","Inactive","04-30","2020","0"
"585",2020-04-30,2,"MS016","Inactive","04-30","2020","0"
"586",2020-04-30,2,"MS017","Inactive","04-30","2020","0"
"587",2020-04-30,2,"MS021","Inactive","04-30","2020","0"
"588",2020-04-30,2,"MS023","Inactive","04-30","2020","0"
"589",2020-04-30,2,"MS024","Inactive","04-30","2020","0"
"590",2020-04-30,2,"MS026","Inactive","04-30","2020","0"
"591",2020-05-01,2,"MS001","Active","05-01","2020","1"
"592",2020-05-01,2,"MS002","Inactive","05-01","2020","0"
"593",2020-05-01,2,"MS004","Active","05-01","2020","1"
"594",2020-05-01,2,"MS007","Inactive","05-01","2020","0"
"595",2020-05-01,2,"MS016","Inactive","05-01","2020","0"
"596",2020-05-01,2,"MS017","Inactive","05-01","2020","0"
"597",2020-05-01,2,"MS021","Inactive","05-01","2020","0"
"598",2020-05-01,2,"MS023","Inactive","05-01","2020","0"
"599",2020-05-01,2,"MS024","Inactive","05-01","2020","0"
"600",2020-05-01,2,"MS026","Inactive","05-01","2020","0"
"601",2020-05-02,2,"MS001","Active","05-02","2020","1"
"602",2020-05-02,2,"MS002","Inactive","05-02","2020","0"
"603",2020-05-02,2,"MS004","Active","05-02","2020","1"
"604",2020-05-02,2,"MS007","Inactive","05-02","2020","0"
"605",2020-05-02,2,"MS016","Inactive","05-02","2020","0"
"606",2020-05-02,2,"MS017","Inactive","05-02","2020","0"
"607",2020-05-02,2,"MS021","Inactive","05-02","2020","0"
"608",2020-05-02,2,"MS023","Inactive","05-02","2020","0"
"609",2020-05-02,2,"MS024","Inactive","05-02","2020","0"
"610",2020-05-02,2,"MS026","Inactive","05-02","2020","0"
"611",2020-05-03,2,"MS001","Active","05-03","2020","1"
"612",2020-05-03,2,"MS002","Inactive","05-03","2020","0"
"613",2020-05-03,2,"MS004","Active","05-03","2020","1"
"614",2020-05-03,2,"MS007","Inactive","05-03","2020","0"
"615",2020-05-03,2,"MS016","Inactive","05-03","2020","0"
"616",2020-05-03,2,"MS017","Inactive","05-03","2020","0"
"617",2020-05-03,2,"MS021","Inactive","05-03","2020","0"
"618",2020-05-03,2,"MS023","Inactive","05-03","2020","0"
"619",2020-05-03,2,"MS024","Inactive","05-03","2020","0"
"620",2020-05-03,2,"MS026","Inactive","05-03","2020","0"
"621",2020-05-04,2,"MS001","Active","05-04","2020","1"
"622",2020-05-04,2,"MS002","Inactive","05-04","2020","0"
"623",2020-05-04,2,"MS004","Active","05-04","2020","1"
"624",2020-05-04,2,"MS007","Inactive","05-04","2020","0"
"625",2020-05-04,2,"MS016","Inactive","05-04","2020","0"
"626",2020-05-04,2,"MS017","Inactive","05-04","2020","0"
"627",2020-05-04,2,"MS021","Inactive","05-04","2020","0"
"628",2020-05-04,2,"MS023","Inactive","05-04","2020","0"
"629",2020-05-04,2,"MS024","Inactive","05-04","2020","0"
"630",2020-05-04,2,"MS026","Inactive","05-04","2020","0"
"631",2020-05-05,2,"MS001","Active","05-05","2020","1"
"632",2020-05-05,2,"MS002","Inactive","05-05","2020","0"
"633",2020-05-05,2,"MS004","Active","05-05","2020","1"
"634",2020-05-05,2,"MS007","Inactive","05-05","2020","0"
"635",2020-05-05,2,"MS016","Inactive","05-05","2020","0"
"636",2020-05-05,2,"MS017","Inactive","05-05","2020","0"
"637",2020-05-05,2,"MS021","Inactive","05-05","2020","0"
"638",2020-05-05,2,"MS023","Inactive","05-05","2020","0"
"639",2020-05-05,2,"MS024","Inactive","05-05","2020","0"
"640",2020-05-05,2,"MS026","Inactive","05-05","2020","0"
"641",2020-05-06,2,"MS001","Active","05-06","2020","1"
"642",2020-05-06,2,"MS002","Inactive","05-06","2020","0"
"643",2020-05-06,2,"MS004","Active","05-06","2020","1"
"644",2020-05-06,2,"MS007","Inactive","05-06","2020","0"
"645",2020-05-06,2,"MS016","Inactive","05-06","2020","0"
"646",2020-05-06,2,"MS017","Inactive","05-06","2020","0"
"647",2020-05-06,2,"MS021","Inactive","05-06","2020","0"
"648",2020-05-06,2,"MS023","Inactive","05-06","2020","0"
"649",2020-05-06,2,"MS024","Inactive","05-06","2020","0"
"650",2020-05-06,2,"MS026","Inactive","05-06","2020","0"
"651",2020-05-07,2,"MS001","Active","05-07","2020","1"
"652",2020-05-07,2,"MS002","Inactive","05-07","2020","0"
"653",2020-05-07,2,"MS004","Active","05-07","2020","1"
"654",2020-05-07,2,"MS007","Inactive","05-07","2020","0"
"655",2020-05-07,2,"MS016","Inactive","05-07","2020","0"
"656",2020-05-07,2,"MS017","Inactive","05-07","2020","0"
"657",2020-05-07,2,"MS021","Inactive","05-07","2020","0"
"658",2020-05-07,2,"MS023","Inactive","05-07","2020","0"
"659",2020-05-07,2,"MS024","Inactive","05-07","2020","0"
"660",2020-05-07,2,"MS026","Inactive","05-07","2020","0"
"661",2020-05-08,2,"MS001","Active","05-08","2020","1"
"662",2020-05-08,2,"MS002","Inactive","05-08","2020","0"
"663",2020-05-08,2,"MS004","Active","05-08","2020","1"
"664",2020-05-08,2,"MS007","Inactive","05-08","2020","0"
"665",2020-05-08,2,"MS016","Inactive","05-08","2020","0"
"666",2020-05-08,2,"MS017","Inactive","05-08","2020","0"
"667",2020-05-08,2,"MS021","Inactive","05-08","2020","0"
"668",2020-05-08,2,"MS023","Inactive","05-08","2020","0"
"669",2020-05-08,2,"MS024","Inactive","05-08","2020","0"
"670",2020-05-08,2,"MS026","Inactive","05-08","2020","0"
"671",2020-05-09,2,"MS001","Active","05-09","2020","1"
"672",2020-05-09,2,"MS002","Inactive","05-09","2020","0"
"673",2020-05-09,2,"MS004","Active","05-09","2020","1"
"674",2020-05-09,2,"MS007","Inactive","05-09","2020","0"
"675",2020-05-09,2,"MS016","Inactive","05-09","2020","0"
"676",2020-05-09,2,"MS017","Inactive","05-09","2020","0"
"677",2020-05-09,2,"MS021","Inactive","05-09","2020","0"
"678",2020-05-09,2,"MS023","Inactive","05-09","2020","0"
"679",2020-05-09,2,"MS024","Inactive","05-09","2020","0"
"680",2020-05-09,2,"MS026","Inactive","05-09","2020","0"
"681",2020-05-10,2,"MS001","Active","05-10","2020","1"
"682",2020-05-10,2,"MS002","Inactive","05-10","2020","0"
"683",2020-05-10,2,"MS004","Active","05-10","2020","1"
"684",2020-05-10,2,"MS007","Inactive","05-10","2020","0"
"685",2020-05-10,2,"MS016","Inactive","05-10","2020","0"
"686",2020-05-10,2,"MS017","Inactive","05-10","2020","0"
"687",2020-05-10,2,"MS021","Inactive","05-10","2020","0"
"688",2020-05-10,2,"MS023","Inactive","05-10","2020","0"
"689",2020-05-10,2,"MS024","Inactive","05-10","2020","0"
"690",2020-05-10,2,"MS026","Inactive","05-10","2020","0"
"691",2020-05-11,2,"MS001","Active","05-11","2020","1"
"692",2020-05-11,2,"MS002","Inactive","05-11","2020","0"
"693",2020-05-11,2,"MS004","Active","05-11","2020","1"
"694",2020-05-11,2,"MS007","Inactive","05-11","2020","0"
"695",2020-05-11,2,"MS016","Inactive","05-11","2020","0"
"696",2020-05-11,2,"MS017","Inactive","05-11","2020","0"
"697",2020-05-11,2,"MS021","Inactive","05-11","2020","0"
"698",2020-05-11,2,"MS023","Inactive","05-11","2020","0"
"699",2020-05-11,2,"MS024","Inactive","05-11","2020","0"
"700",2020-05-11,2,"MS026","Inactive","05-11","2020","0"
"701",2020-05-12,2,"MS001","Active","05-12","2020","1"
"702",2020-05-12,2,"MS002","Inactive","05-12","2020","0"
"703",2020-05-12,2,"MS004","Active","05-12","2020","1"
"704",2020-05-12,2,"MS007","Inactive","05-12","2020","0"
"705",2020-05-12,2,"MS016","Inactive","05-12","2020","0"
"706",2020-05-12,2,"MS017","Inactive","05-12","2020","0"
"707",2020-05-12,2,"MS021","Inactive","05-12","2020","0"
"708",2020-05-12,2,"MS023","Inactive","05-12","2020","0"
"709",2020-05-12,2,"MS024","Inactive","05-12","2020","0"
"710",2020-05-12,2,"MS026","Inactive","05-12","2020","0"
"711",2020-05-13,2,"MS001","Active","05-13","2020","1"
"712",2020-05-13,2,"MS002","Inactive","05-13","2020","0"
"713",2020-05-13,2,"MS004","Active","05-13","2020","1"
"714",2020-05-13,2,"MS007","Inactive","05-13","2020","0"
"715",2020-05-13,2,"MS016","Inactive","05-13","2020","0"
"716",2020-05-13,2,"MS017","Inactive","05-13","2020","0"
"717",2020-05-13,2,"MS021","Inactive","05-13","2020","0"
"718",2020-05-13,2,"MS023","Inactive","05-13","2020","0"
"719",2020-05-13,2,"MS024","Inactive","05-13","2020","0"
"720",2020-05-13,2,"MS026","Inactive","05-13","2020","0"
"721",2020-05-14,2,"MS001","Active","05-14","2020","1"
"722",2020-05-14,2,"MS002","Inactive","05-14","2020","0"
"723",2020-05-14,2,"MS004","Active","05-14","2020","1"
"724",2020-05-14,2,"MS007","Inactive","05-14","2020","0"
"725",2020-05-14,2,"MS016","Inactive","05-14","2020","0"
"726",2020-05-14,2,"MS017","Inactive","05-14","2020","0"
"727",2020-05-14,2,"MS021","Inactive","05-14","2020","0"
"728",2020-05-14,2,"MS023","Inactive","05-14","2020","0"
"729",2020-05-14,2,"MS024","Inactive","05-14","2020","0"
"730",2020-05-14,2,"MS026","Inactive","05-14","2020","0"
"731",2020-05-15,2,"MS001","Active","05-15","2020","1"
"732",2020-05-15,2,"MS002","Inactive","05-15","2020","0"
"733",2020-05-15,2,"MS004","Active","05-15","2020","1"
"734",2020-05-15,2,"MS007","Inactive","05-15","2020","0"
"735",2020-05-15,2,"MS016","Inactive","05-15","2020","0"
"736",2020-05-15,2,"MS017","Inactive","05-15","2020","0"
"737",2020-05-15,2,"MS021","Inactive","05-15","2020","0"
"738",2020-05-15,2,"MS023","Inactive","05-15","2020","0"
"739",2020-05-15,2,"MS024","Inactive","05-15","2020","0"
"740",2020-05-15,2,"MS026","Inactive","05-15","2020","0"
"741",2020-05-16,2,"MS001","Active","05-16","2020","1"
"742",2020-05-16,2,"MS002","Inactive","05-16","2020","0"
"743",2020-05-16,2,"MS004","Active","05-16","2020","1"
"744",2020-05-16,2,"MS007","Inactive","05-16","2020","0"
"745",2020-05-16,2,"MS016","Inactive","05-16","2020","0"
"746",2020-05-16,2,"MS017","Inactive","05-16","2020","0"
"747",2020-05-16,2,"MS021","Inactive","05-16","2020","0"
"748",2020-05-16,2,"MS023","Inactive","05-16","2020","0"
"749",2020-05-16,2,"MS024","Inactive","05-16","2020","0"
"750",2020-05-16,2,"MS026","Inactive","05-16","2020","0"
"751",2020-05-17,2,"MS001","Active","05-17","2020","1"
"752",2020-05-17,2,"MS002","Inactive","05-17","2020","0"
"753",2020-05-17,2,"MS004","Active","05-17","2020","1"
"754",2020-05-17,2,"MS007","Inactive","05-17","2020","0"
"755",2020-05-17,2,"MS016","Inactive","05-17","2020","0"
"756",2020-05-17,2,"MS017","Inactive","05-17","2020","0"
"757",2020-05-17,2,"MS021","Inactive","05-17","2020","0"
"758",2020-05-17,2,"MS023","Inactive","05-17","2020","0"
"759",2020-05-17,2,"MS024","Inactive","05-17","2020","0"
"760",2020-05-17,2,"MS026","Inactive","05-17","2020","0"
"761",2020-05-18,2,"MS001","Active","05-18","2020","1"
"762",2020-05-18,2,"MS002","Inactive","05-18","2020","0"
"763",2020-05-18,2,"MS004","Active","05-18","2020","1"
"764",2020-05-18,2,"MS007","Inactive","05-18","2020","0"
"765",2020-05-18,2,"MS016","Inactive","05-18","2020","0"
"766",2020-05-18,2,"MS017","Inactive","05-18","2020","0"
"767",2020-05-18,2,"MS021","Inactive","05-18","2020","0"
"768",2020-05-18,2,"MS023","Inactive","05-18","2020","0"
"769",2020-05-18,2,"MS024","Inactive","05-18","2020","0"
"770",2020-05-18,2,"MS026","Inactive","05-18","2020","0"
"771",2020-05-19,2,"MS001","Active","05-19","2020","1"
"772",2020-05-19,2,"MS002","Inactive","05-19","2020","0"
"773",2020-05-19,2,"MS004","Active","05-19","2020","1"
"774",2020-05-19,2,"MS007","Inactive","05-19","2020","0"
"775",2020-05-19,2,"MS016","Inactive","05-19","2020","0"
"776",2020-05-19,2,"MS017","Inactive","05-19","2020","0"
"777",2020-05-19,2,"MS021","Inactive","05-19","2020","0"
"778",2020-05-19,2,"MS023","Inactive","05-19","2020","0"
"779",2020-05-19,2,"MS024","Inactive","05-19","2020","0"
"780",2020-05-19,2,"MS026","Inactive","05-19","2020","0"
"781",2020-05-20,2,"MS001","Active","05-20","2020","1"
"782",2020-05-20,2,"MS002","Inactive","05-20","2020","0"
